song_id,artist,title,bpm,youtube_link,kor_title
e9xr/cegOd6xLDQAI7iV0M8xYw7/Ke9p2jAKQFOzZlU=,Allegrow,우리가 스쳐온 서울 밤하늘엔 (Inst.),120,https://youtu.be/0LvBVFnX1Vk,알레그로 - 우리가 스쳐온 서울 밤하늘엔
OONe6BHYbfUqXSqPplQ8ko+LeazReuKjJjbvn5RvB8c=,GARY,랩해 (feat.DJ Pumkin),85,https://youtu.be/xa4bVMvxA3Q,개리 - 랩해 (feat.DJ Pumkin)
UUAs24JJV0hUvPuBuvrCa/FnAv+y0NSJhHx7vh+T8AY=,Crucial Star,Ain’t Nobody Like You,81,https://youtu.be/hXMY6o_YXRU,크루셜스타 -  또 있을까 싶어
z7OVL2WG5YydHNNHsJCFfc+lRvPs2WVzgId7zVCILSk=,IU,느리게 하는 일,132,https://youtu.be/S_8B6x89Uoo,아이유 - 느리게 하는 일
GAF8PUdlghItd4o6ccpQSWVsZLnDJhBtBYeOGlfkBxE=,UP10TION,Just Like That,93,https://youtu.be/rJgxdF_tCtw,업텐션 - Just Like That
+WJw9JVf+Qf2jMOqAYvkNJCi3j+fzvMHyJQG+l5xo0M=,Clazziquai Project,Android,1000,https://youtu.be/OmfR14eBQQo,클래지콰이 프로젝트 - Android
Zynw5F2E0AnZQf6Z+UPiDfNXaPXPRjk80Xngx8FT/os=,Han Hee Jung,러브레터,1000,https://youtu.be/sCpFPdavYII,한희정 - 러브레터
VjZiV02vTgGtoP3vSaQWeekFMf9wxf+eBw72F2fdl00=,TVXQ!,Gorgeous,110,https://youtu.be/F62pPe7zd58,동방신기 - Gorgeous
BWyQ6ZLOpfTFdOMp55Qj4iVIJmAOI4+Oia0grOKlCoU=,Sungha Jung,Riding a Bicycle,126,https://youtu.be/fMPfrEEGy1Y,정성하 - Riding a Bicycle
IQoxvYKAeydlwCwpTX4ZDtVmUjSxGLbJGsqJ9vln6j4=,NU'EST,나의 천국,130,https://youtu.be/6390tjodZ5k,뉴이스트 - 나의 천국
78b4qX5tpSje5kN2zRQXIVQiGJAsLvJrAi/hl4yu/Q4=,J-Min,Beautiful Days,148,https://youtu.be/iNPfFLmwyqM,J-Min - Beautiful Days
WFXXc/YB+64jdIFF6JZMN2x/o0cQUV4uuYKWczB9BfE=,AMBER,Need to Feel Needed,100,https://youtu.be/aHlYN3jIRMU,엠버 - Need To Feel Needed
E6OIrgXjm91jmJpa0AF+gFkyxxNth12ZchHhdlTLGFs=,Shayne,Be My Love,1000,https://youtu.be/UmC0cfwSKks,셰인 - Be My Love
DNYgpIg8GQKE5k+SCwQfcereFJAUe2+WTvx4iQVzYB4=,MBLAQ,Again,129,https://youtu.be/0GotOSuAO3U,엠블랙 - Again
SAhvEBvu8tjfe6fzYtLqtY+UC/XQcUDh2v+W23q1sKE=,Various Artists,A Love Begins from Confession,136,https://youtu.be/oi4DIlc3HVo,김범수 - 사랑의 시작은 고백에서부터 (프로듀사 OST)
D81sWzGaXCDgjjh5vonthvKfsVOdMv1eLY/VgSGTIGs=,Sung Si Kyung,Winter Wonderland,127,https://youtu.be/4y2j_Z0IuI0,성시경 - Winter Wonderland
cDvdukL3ZDNCoDd1puQ8eHMCx/H4cJ/NeI/kjZvjQZU=,Acourve,그날,81,https://youtu.be/tgigW1AnV0E,어쿠루브 - 그날
V2rrhgrQfE3iD9ZfUgzry9CEHxRukdUi12yPxsk6XG8=,Lee Ki Chan,Thank U,1000,https://youtu.be/y7Pa5AXLBa8,이기찬 - Thank U
Sz0RLHXJzaRSMLX334uIYZJ5xtPG4Gx3s3IV/mLefto=,Master's Sun OST,Lake Wave,99,https://youtu.be/w-rMc-AiNig,멜로디데이 - Lake Wave (주군의 태양 OST)
2h/24zwfRh2zd77dYpvOWBafodvbNMdez0On9Mm9skI=,BoA,M.E.P (My Electronic Piano),108,https://youtu.be/wtazO_L_Fqs,보아 - M.E.P (My Electronic Piano)
SCUkWnV67jWdl5E/FgQcAmEVngD2jmfgcoamxc9ohTU=,Various Artists,The K2 main theme,110,https://youtu.be/zOE7y0iCmG8,더 케이투 OST - The K2 Main Theme
vxQQrmsm7Yf5Hv13xRNAOsANobnipBBysUSbVAeOwRc=,J-Min X Sim| Eun Jee,Way Back Home,1000,https://youtu.be/vllQcjG_au4,제이민 x 심은지 - 집 앞에서
Kul79XkMBcRCnRf6oekfHKohWFnt9A8hDAnTY1DUhas=,INFINITE,Inconvenient Truth,114,https://youtu.be/IYyENijVcU4,인피니트 - 불편한 진실
iviTog8NDQne7DB3kpZNe8YRV3VIFNspd0JicDbIc3Q=,Baek Z Young,아이캔't 드링크,96,https://youtu.be/n7MUpj8VQeY,백지영 - 아이캔't 드링크
aeKJnHXQTreHWLyr9BNs9vCkQx/KsLTBb0qOdalS9Hw=,MAG,REMAIN,1000,https://youtu.be/R2L6bbWY1ZI,마그 - REMAIN
OHUxFxjFp+a41zB5U1cwVJSoJOdYTVGXk6z80rJWQKs=,BIGBANG TAEYANG,Where U At,150,https://youtu.be/btPF7HrPkyU,태양 - Where U At
2dT6hD+fCP5OHP0ZOKTAOYbR5jqERp5RYRqMC6xFnmA=,Various Artists,shy 소심한 고백,1000,https://youtu.be/Hv_fScrEiRM,식샤를 합시다 OST - 소심한 고백
nkrTwRDK6H4yzgNkvT7BDjAGmbj1sqQAWcmIyiPeH6w=,EXO,December| 2014 (The Winter’s Tale),1000,https://youtu.be/iuY1y6bxKW0,"EXO - December, 2014 (The Winter’s Tale)"
uhxgnbs1fTTVZeoAQyH7Faqi9nfcpkiv5lIUs8FqDfI=,CLC,One|two|three,1000,https://youtu.be/WM4c70kXwPQ,"씨엘씨 - 하나, 둘, 셋"
zjdynbNnCq7oKKBFRwBv0oqUux2AOnVOWipd9xA/bnE=,Discovery Of Romance,Special Love – Sweet Sorrow,1000,https://youtu.be/GELnbRfJv3c,스윗소로우 - 별 일 아니에요 (연애의 발견 OST)
X4VPtTYorMhKWElRMugGzIXo/nMpV3l0JNkdQ44ZouA=,Various Artists,inessential dark,118,https://youtu.be/EfmcbCb7oUw,W OST - 실체 없는 어둠
3+t1WZDBp2y5RQZCjfF5v90yuU/hjxl0N6rjXi+VGlA=,Nell,Tinnitus,126,https://youtu.be/QhQCcELKK4I,넬 - 이명
nyHdKz08YUjER5IKV1ZSsqH2vqoviMM4uJodjXHFKzw=,I.O.I,More More,96,https://youtu.be/5ParLiob-xw,아이오아이 - 내 말대로 해줘
BggbVzVwCyzg3wNEYDbS6Mdvx+ZuqcCS03XLp/IHZss=,Ailee,얼음꽃,138,https://youtu.be/Z8KzIpDqYoc,에일리 - 얼음꽃
nt5bRp3h7v0rcRZRBherM1BbBYKnBgloy3sI0F9+uPc=,RETA,Listen Now,164,https://youtu.be/XTSCvT7_dys,RETA - Listen Now
PyRILcv3b2Rq9sogzejmAaF1mnSg8ru5aYNrLyl2q+M=,Kim Bo Kyung,Don't Think You're Alone,130,https://youtu.be/zoGKYg0X2kw,김보경 - 혼자라고 생각 말기
A+ezPMeOMfXBv4sGNrm+Ccpl9/E1RUeD5HQt1gz+1hg=,SISTAR,Say I Love You,170,https://youtu.be/nslMk8Vuw-0,시스타 - Say I Love You
s5NbcIbtK7oCYhFlOp5c5TJ0SfJ9u42+QwzxWCfd8lM=,Lim Chang Jung,그렇게 당해놓고 (feat.마부스 OF 일렉트로보이즈) (inst),1000,https://youtu.be/t1gRKVgghKY,임창정 - 그렇게 당해놓고 (feat.마부스 OF 일렉트로보이즈) (inst)
Jb+zrQSoKb59+5bFWQ4jZWU8iO0S9ZTnnijHeaUic4E=,SISTAR,가식걸,125,https://youtu.be/7VpLniRbPI8,시스타 - 가식걸
BSqJpkFo/v0FnV4wHzlzh93Q6+FQTOQ/iqPas44PRGY=,TIM,River Flows in You,1000,https://youtu.be/Xcc87nlXEnI,팀 - River Flows in You
snMkO4mwoYUnbZESCPrz4EZxr8TsEyItlAJokX/VWD4=,VIXX,Dynamite,114,https://youtu.be/4bnIb1JJHdA,빅스 - Dynamite
T4KQgYYdhRwKID1I/CGGe/QDhbrQpZfeh33HhvZnZwE=,BIGBANG TAEYANG,Prayer (feat. Teddy),143,https://youtu.be/vWKrcboMteo,태양 - 기도 (feat. Teddy)
Pqqb+vG/Jgfe4l26IVIaEPYEL02gQzeb3sxeyeKmOXg=,4MINUTE,What A Girl Wants,106,https://youtu.be/f07vXjZkfjk,포미닛 - What A Girl Wants
0EPmIGoD4yWBkjlO07g8J6pCvA8OM4DuFachsDxo3kk=,SunWoo Jung-A,A Song of Hero,1000,https://youtu.be/u-7edOu8ApQ,선우정아 - 주인공의 노래
YPBzixq3w7yv139VvUDvc9r6hOQIoFkktSWnF3E13rk=,Sing Again| Hera Gu OST,Aloha,202,https://youtu.be/u052eGvnQg0,칠전팔기 구해라 OST - 아로하
6nN68xF9TpzwJM1LGeTZICo8GHFwZPBgGw4fijgr6aI=,B-Free,fly (feat. loco & s'way.d),130,https://youtu.be/-e0FSXlQm4Q,비프리 - fly (feat. loco & s'way.d)
ohrl+WHGnr2ngByI2LP6l+d3bAlXQxw/MuNmfZV49MM=,SUPER JUNIOR,Sexy| Free & Single,115,https://youtu.be/gWIkiI_UmeE,"슈퍼주니어 - Sexy, Free & Single"
vJN7tWY3EHkYUntyiRF9893cUu0KZRZcP3Goy6jf7RM=,Bizniz,Dead Great Names Society (feat. Basick & Microdot),1000,https://youtu.be/9PmvBKQOCCw,비즈니즈 - 죽은 위인들의 사회
7xaLXxfdPM/Vx3WzO2Tlbllj5o9yvSkPdi0wVDT0uus=,AZIATIX,COLD,125,https://youtu.be/e8jXzim2hXk,아지아틱스 - Cold
PawXPClQcen3ADqrIH8CrR+ifM6/gDuily8rWc1bNsg=,Sing Again| Hera Gu OST,Road#Lie,112,https://youtu.be/pV6ZzUTwl_s,칠전팔기 구해라 OST - 길#거짓말
hEA1TO4RlxiQLcA0bKbywcA5ENomyj4QONs3Ipvjvdo=,Song Ji Eun,보고 싶은 사람,77,https://youtu.be/ErveJeYrEJs,송지은 - 보고 싶은 사람
lL9vCyVPpxmkPnUdoQIkT1k1NYzH5hVsBh1HewZXv+Q=,Mighty Mouth,NICE 2 MEET U (Prod. by ZICO) (feat.소야),110,https://youtu.be/xpcnswosAUs,마이티마우스 - NICE 2 MEET U 
D6q8FDztGM+rF6lhmZ+kPfd2tSkIIf/khcxCwqpI+xw=,LOCO,너도 (feat.Cha Cha Malone),85,https://youtu.be/93J6VXY0PJ8,로꼬 - 너도 [Ft. Cha Cha Malone]
Dz0ISTfqpaUjXPVt30+5eHQicdwhvwy03NF8rReyTYA=,Topp Dogg,Anniversary,112,https://youtu.be/zA10L7uM5JU,탑독 - Anniversary
r/OIpouuBjGniO48CjsjhWpsj3ov+UD8g34voZfrfaU=,Epitone Project,선인장 (Vocal 차세정),150,https://youtu.be/d7m_sfpMuuw,에피톤 프로젝트 - 선인장
+dEzwFQNE/sTKoeSEhY1jqGmUB9gPOStOG7W/OdYFJU=,C Jamm,pr0ve,91,https://youtu.be/ixzr7PTd5kE,씨잼 - pr0ve
B9Iu+ohqNapYG4UpIP+NU9NTJpA2oT7I4SxSQzrJvfU=,Various Artists,Tomorrow - Han| hee Jung,133,https://youtu.be/9rPhdh4W6rI,한희정 - 내일 (미생 OST)
DeDZxh2oCBFjwtxOFJHE7etTsVyfPO+dQ/Zik03gZIY=,Reply 1988 (Original Soundtrack),Dancing Tree,1000,https://youtu.be/44Eiju7EDIA,응답하라 1988 - Dancing Tree
Lg+zFVd/GUP/u59vayh3wWwq2aCnrk72Eux2JcDGyOg=,SEVENTEEN,BEAUTIFUL,142,https://youtu.be/TVaeTwHc2Lc,세븐틴 - BEAUTIFUL
MUoljLXtJpeao6dh9llcZliFe462poZ5awBvtM/gEZQ=,Lee Hong Gi (FTISLAND),뜨거운 안녕,158,https://youtu.be/JJlFuj7WA9Q,이홍기 - Jump (뜨거운 안녕 OST)
r+AEQrB53y3acHHQCaOGz8/NGSnl2/f9mvg58nwMZJw=,SISTAR,My sad lullaby,108,https://youtu.be/sC0XKHDA-xM,시스타 - 이불 덮고 들어
LQE4OoRuNa3YtS0TqsV37xfBQNMORtzhg+1LTINk9Y0=,Various Artists,my walk to work,1000,https://youtu.be/uvatwry5tmA,미생 OST - 출근길
5b+JZQsB+85gM9g/+7/zrBv4ZXO0MNYpzY+8apaLS0c=,Various Artists,Jordan Fantasy,130,https://youtu.be/MC7FxEOm5bo,미생 OST - Jordan Fantasy
QcREvvWha+kdclFkxlKB52w0MnLvzWOEpsH3XD8foqo=,ESBEE,Everyday's A Weekend,92,https://youtu.be/8KcB5NkdP9g,에스비 - 매일이 주말같아
cXpKZPZfU5PFmvnHQnrh1Sag32BghbpqywPaEYHGmSM=,MBLAQ,Y,1223,https://youtu.be/gyCss-xlMNA,엠블랙 - Y
/VMaz7xp6n8sfnW8EsCYx9MyX3BG7GTbaCBuRBczQgE=,Ventura,Moon,1000,https://youtu.be/oCSY61N_dcc,벤츄라 - Moon
Zcakexwdz0E93UUBGBpj4p7bz5e9GovHd49r589hkQg=,크림 KREAM,종이심장 Paperheart,100,https://youtu.be/E8R-u3C3XwM,크림 - 종이심장
qiSP7FrkvLhPFryQ4KCmVWlJ1BLgxUevMOL+IhP6s/o=,Kggen,버려진 기분 (feat.이루펀트| 라비 of 빅스| ESBEE),1000,https://youtu.be/XtYeQTB274o,"키겐 - 버려진 기분 (FEAT.이루펀트, 라비 OF 빅스, ESBEE)"
ZkmFCwOxdBDoBGbDM9dnZXP2xzAgFtrmAAi0KKrdAhU=,Kim Na Young,Losing myself,1000,https://youtu.be/KMRoCTSIqB0,김나영 - 시들어 가
ovgSdHcvHvcoj6vq4o4WgDB4RUxZonDmJPzIaetYAUM=,RAIN (정지훈),30 SEXY (East4a deeptech mix),112,https://youtu.be/ZCLWXYCmeUcc,비 - 30 SEXY (East4a deeptech mix)
nLkNp976CjgmDJ8g5xxoV+KY5EKhyCoC630pc+VMe64=,K.Will,이러지마 제발 (Please don’t…),95,https://youtu.be/PdUiCJnRptk,케이윌 - 이러지마 제발
vmPEp1XrjrKuEu7fiPa+hbfYKdz+yXLjamgiM2wpQs0=,Master's Sun OST,Last One Feat. Joosu,1000,https://youtu.be/XEk5Nrd3-Zs,유미 - Last one (주군의 태양 OST)
x8E+Kv+FzPqGUTJNd7Jp6vU+5qDJ6Rl8YmaIsHL5hLU=,Vasco,underground king,1000,https://youtu.be/JL45tZDcBNc,바스코 - underground king
HAuoxeq5Ht4P5vYz7O2TAiQXrd5tpgdzO4J2CN+oXk4=,CRAYON POP,FM,135,https://youtu.be/tna90t2je-4,크레용팝 - FM
Y334iwgO7rljwvLxlkRLvK2t446j1HK+9bbZAEoNjM0=,SE O,Fantastic,112,https://youtu.be/8zwcRe_i3Ws,세오 - Fantastic
5ClDUyBOHe/4orrhcmVcmtO2+9og4HPaTe1Y+ZYgcP8=,Dal★shabet,Supa Dupa Diva,88,https://youtu.be/jI3GH5MsDU4,달샤벳 - Supa Dupa Diva
9d5JxsBnTPKxwgikCJk5b8xxkhNjtbbR9WcSG4akAkY=,hyukoh,Our Place,140,https://youtu.be/qnxLk2zHhi8,혁오 - Our Place
KsHKyLvJbej/d2dgNEMrstKk9QiW2KcbKN/VUsDFtwY=,Sing Again| Hera Gu OST,For Suffering Lovers,1000,https://youtu.be/CZmJ_gkx-dU,칠전팔기 구해라 OST - 힘겨워하는 연인들을 위하여
Wp0WMe+Z8uXJAVL3nm0BLG+2HZnJbQ2zTgfViIYCGnk=,황치열| leeSA(리싸),이 밤의 끝을 잡고 (LG유플러스 tv G 우퍼 광고 삽입곡),74,https://youtu.be/23oVRoiu_dk,"황치열, 리싸 - 이 밤의 끝을 잡고"
kWkUX0mDB4znd4/+XTXGupRKQEYYzlD+PDrvuFmSmBY=,BEAST,Easy,130,https://youtu.be/cPTL-1ijmTI,비스트 - Easy
UdxeAs3/W/E7clMVLTCufi3OiYCClg+xloD1crIjprI=,Master's Sun OST,Ghost World,1000,https://youtu.be/onAdqNddGpw,주군의 태양 OST - Ghost World
7cHYiy5sPLYsz2oQh/O/l6wKXi+5MziOU6y8I7jJ7c4=,BIGBANG,Crazy Dog (Sampling by Taijiboys),123,https://youtu.be/c1nag-CoLpk,빅뱅 - Crazy Dog
lwFTh/CzlJWhtIvnvL7R+Ws0K+iz8/o7t9kS8TVePr4=,BTOB,U&I,128,https://youtu.be/L3HKyAMeJ0E,비투비 - U&I
kZSETHTzEiTmrjhlPuTKFzuXeORhcgBdHJAoDDR+qcw=,Kim Hyunwoo,Love Blowing,1000,https://youtu.be/pdLtYmWDoq8,김현우 - Love Blowing
c/ZGa4E3GrqCAyzXONC2O4/z9L9AbMnteEMICllcE0g=,Im Se Jun,However Love,65,https://youtu.be/cl0ExWXBJHE,임세준 - 그래도 사랑 (우리집에 사는 남자 OST)
sGf+BzlW/SOtSs91G4moaX4tD+LIuMNG1hFmDEvSJS0=,NO.MERCY,0 (YOUNG),144,https://youtu.be/FeDeDnwJlB0,"기리보이, 매드클라운, 주영 - 0 (YOUNG)"
wTostIqrMvL6w16QsWUv4WY902jqHmawMhVw1eXusOQ=,Bo Kyung & Shayne,Summer Love (Duet Ver.),1000,https://youtu.be/L9GPT1opU44,"보경, 셰인 - Summer Love"
yfIgJlxllvYONRbZLauBZ3WoQrhr3RuWu2hlKM4BPfc=,ZoPD,Candy,1000,https://youtu.be/a2hRAxaL6fg,조피디 - 캔디
uyYuSlK9my+cDxxinqnq/W04WkiCcm7gPDT4iy9ecVA=,Nell,Dream Catcher,90,https://youtu.be/6nepzo6LZqs,넬 - Dream Catcher
VDCU0PhLakM8409JaSiFJqZr6OtDlQ+abk6B9isl9v0=,Sugarbowl| Dusky80,Cherish,1000,https://www.youtube.com/watch?v=bq3-da4ENs4,슈가볼 - Cherish
X2ayXhjZxVJD7wzZ8vlohVacVyfjPZWLh456c/tSMDA=,Joa Band,If We Were Together,120,https://www.youtube.com/watch?v=XQ7VV9V3cjs,좋아서하는밴드 - 우리 함께 하면
q8ucVbl0mRiNf4GR6t9gwssF7NFLU8uiSIZ49UnhUvs=,SEVENTEEN,I Don't Know,128,https://www.youtube.com/watch?v=LDd8sYs_Nos,세븐틴 - 글쎄
F1DuUxbf/VvanoCClJl3tDOZVN1L4s49YcGeIx4Nl4c=,BoA,LET ME,120,https://www.youtube.com/watch?v=xLCfyP0lXGs,보아 - LET ME
3Gu0rQsb5UvqSNRTWP2Gm/qadZ5vR9qCWWg8GvnWdKM=,Lee Joon Gi,For One Day (instrumental),136,https://www.youtube.com/watch?v=w09-YIVqP5w,이준기 - 하루만
pOf20T1deLuH5DCyvNkpL/TXBW42ba0TfTYgtCOx9rA=,4MINUTE,BABABA,154,https://www.youtube.com/watch?v=4rD4yRIktTE,4MINUTE - BABABA
tezgwZDmLoNkUPfIwUDJ3BeqkELxOqH12kZkdCJM840=,BEAST,Sad Movie,100,https://www.youtube.com/watch?v=eQxVA1wHF1Q,비스트 - Sad Movie
qhk7TeLSHkIkD0gk0XPyGE0r/QEh+7vzoMy+tCPP54U=,Baek Z Young,내 귀에 캔디 (feat.택연 of 2PM),130,https://www.youtube.com/watch?v=fE3wlJoBenc,백지영 - 내 귀에 캔디
xYMnKcrzmDT8PNkKWrQoRgM0dEyk7xW/C3ajaxqxhNY=,B.A.P,Rain Sound,98,https://www.youtube.com/watch?v=mnt9rMqwjkA,B.A.P - 빗소리
pSlDdZYCEQ9FaF/divDcj9Y3pdpOd656OBn+d9yMa/4=,Casker,Undo,132,https://www.youtube.com/watch?v=tK_Cy1l3ASE,캐스커 - Undo
0qkc/YmVU18E4EvZWokngykwm9kj5aiKemRwUDjsd08=,IU,크레파스 (드라마 ‘예쁜 남자’ 삽입곡),90,https://www.youtube.com/watch?v=XNtUcZbYsew,아이유 - 크레파스
c05QDEu0FhTPW0/JVTMrRGeGyAfQEGnFINGW5x2qgwM=,TAW & HAHA,사랑 (with 개리| 김그림),1000,https://www.youtube.com/watch?v=sC31cV12Yzs,하하 - 사랑
GoJWKJEL3R9PU5X5Fvde/A9LSydNDr0AkZOiEbeZDXU=,Master's Sun OST,Ghost Tango,120,https://www.youtube.com/watch?v=sDiqGh13Kx8,오준성 - Ghost Tango
6E/Xi7QXBeoyiytODKYqTQbGaIxSRz8g9lbflWtsBRs=,Vasco,Whoa Ha !,1000,https://www.youtube.com/watch?v=JpL691-pxuM,바스코 - Whoa Ha !
w6K+M7+c5YSZnjN9vvuBG5BYsRUhvMVtC9gxRZTo+HQ=,Ahn Hye Eun(안혜은),do not look for her(그녀를 찾지마),100,https://www.youtube.com/watch?v=BUIhCU0IaUA,안혜은 - 그녀를 찾지마
WYdXYwVIwkIGgfTTA7rfh5CjZMDX/1HsYKvMnP9LWr8=,BANGTAN BOYS,Attack On Bangtan,118,https://www.youtube.com/watch?v=7RsFNXsvusw,방탄소년단 - 진격의 방탄
36Nzftqc6xRHj03tmuxuZyGpfdWR1X7FyuwlbydnUdI=,4MINUTE,Change,125,https://www.youtube.com/watch?v=fkBO1aq3a5E,현아 - Change
xdqVMXU5QiPbWiv/UlAnqOf0v+A7DRgbhp6ISf4g5DQ=,FTISLAND,사랑이야,135,https://www.youtube.com/watch?v=9WO7fssewJ0,FTISLAND - 사랑이야
TRgh8SrUtWY/mnIQfZGCqvpGpAFrauU0SFL1Y6cy7EA=,BoA,Kiss My Lips,100,https://www.youtube.com/watch?v=_HusM0Fhyn8,보아 - Kiss My Lips
LcSaLwUIntsoukWeRR58t/U7Yx3WpXMukmBvl14vR1w=,NCT 127,Switch,112,https://www.youtube.com/watch?v=jAhJl87fEOQ,NCT 127 - Switch
XkKIW1XTei9bcoAoMN/SftyOfi10p3SnMZu3mpq4loU=,Park Hey Kyoung,Robot,140,https://www.youtube.com/watch?v=zmdC5S3rY3c,박혜경 - Robot
LqdFfzc6bv3kTm5QhSwRovSzkadFKwP9GbDsQ13o12Q=,성훈,The Justice,171,https://www.youtube.com/watch?v=fSgkA9gNFZo,성훈 - The Justice
IefkWAcgnN+w0Ifri3bsWvVm/PSLUVCDCyOcGNUqzf0=,Sleepy,기분탓 (feat.백아연),98,https://www.youtube.com/watch?v=GNJrZOWa_E0,슬리피 - 기분탓
ViyoQSrLN72Z4PqOqrTB21KppK7Yplbx0Y0NAU+j2GQ=,INFINITE,I Like You,130,https://www.youtube.com/watch?v=2AaNXk_GcGI,인피니트 - 니가 좋다
2Cdm0oJ+oYndWreBCkWDXh3UZvVFoU/gG+YiHSkRyRk=,ROY KIM,Stay,96,https://www.youtube.com/watch?v=DnzYD139_i0,로이킴 - 떠나지마라
ncpEP7Wi2MqiJ0Fd4LjmXFPdAiU/NcnitGlYDkDUSxg=,Cocosori,Dark Circle,145,https://www.youtube.com/watch?v=eM8A0q8GQrc,코코소리 - 다크서클
S0Gxvlh+0gELdV7P2eE4TdMX/EK4qp+9Z6UxqA7XMSc=,EXO,MY ANSWER,126,https://www.youtube.com/watch?v=KC_nbsVUFtM,EXO - MY ANSWER
N5UwSO7mFt6LKbYAfmIYgYjpGH0OFNGcYccxu908+y8=,Beta89,Youth (청춘아),105,https://www.youtube.com/watch?v=veaz-t0e2Fg,Beta89 - 청춘아
ynIXW3GAgHnvQRM/sgyoh5DaEbQSiRkPCUkYm7U2Ih8=,Apink,하늘 높이 (Feat. Joker),134,https://www.youtube.com/watch?v=TnIXDeM7jAw,에이핑크 - 하늘 높이
oXAHxQ2NB7AmOuWQjX0yVEnDUG9lLpjStHe1bil9o2Q=,Yu Jun Sang,Love & Hate,140,https://www.youtube.com/watch?v=G3HHGDsrWR0,유준상 - Love & Hate
iR3FSfAeknnZO59lU+xlAxEB6apNBP+gcHXT9EPaYQs=,The Lime,Because I Miss You,1000,https://www.youtube.com/watch?v=fyaYx8M4DQk,더 라임 그리워서
zwdGgqYIM6EwuvXBFuTA93udgu06OvXEm5+pd0viufU=,BTOB,Imagine,98,https://www.youtube.com/watch?v=7qt3tEaGEY4,비투비 - Imagine
tvzTWfaYNFjKNsM3lymJhyj3NtQmn35ifxERQN76hqg=,SUPER JUNIOR,입술을 깨물고,132,https://www.youtube.com/watch?v=YGTYXp6-kjc,슈퍼주니어 - 입술을 깨물고
zxcWjqlJyJxZEuFyN5NOy6O58aZPaMTzy9D8Y73w7do=,Thunder,In Time,95,https://www.youtube.com/watch?v=WF4dTGXK32c,천둥 - In Time
daRLz+tfyNLvWilQcLYMrUZ4Z2h3tgDMb71Bts9NLZw=,Apink,Attracted To U,92,https://www.youtube.com/watch?v=IdBLtbfnlHM,에이핑크 - 끌려
Mk6Uibo6ZUaikXD6GEt1LkwH3Wr+cYBcX9S51DUfRj8=,CRAYON POP,HaPaTaKa,128,https://www.youtube.com/watch?v=rscjFrinRKo,크레용팝 - 하파타카
KKO96+AXzvx3DijhegWLX1Dx1T2UNnxlxFRs0KSEbn0=,BTOB,One Sip,77,https://www.youtube.com/watch?v=tIII1PhlreY,비투비 - 한 모금
MN1VxCy6cUrMDKdlOpQi1XbCyDZggaY+JymwUocsTvk=,JINNH,Stayed,95,https://www.youtube.com/watch?v=dLCsh0W2lX0,진느 - Stayed
5kZUKRGuem7wRiNujCpNAs9RtarnXwNC3gBsd+9rmUs=,AOA,Without You,86,https://www.youtube.com/watch?v=Fr1Lz3_qvpw,AOA - Without You
wZqRSL0pFZiqg4fycEcff8vB7mVAwOc4VRiYTvf+gzk=,LEE HI,SPECIAL (FT.JENNIE KIM OF YG NEW ARTIST),132,https://www.youtube.com/watch?v=MvxxlKJ11aI,이하이 - Special
